MES;DIA;PROVINCIA;CANTÓN;ENTCONTROL;FERIADO;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
MAYO;SÁBADO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;SÁBADO;AZUAY;PUCARA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;SÁBADO;PICHINCHA;QUITO;DMQ;NO;URBANA;1;1;2;ATROPELLOS;DAÑOS MECÁNICOS
MAYO;SÁBADO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
MAYO;SÁBADO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;SÁBADO;CAÑAR;LA TRONCAL;PNE;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
MAYO;SÁBADO;MANABÍ;JARAMIJO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;SÁBADO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;SÁBADO;EL ORO;PASAJE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;4;4;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;SÁBADO;GUAYAS;SANTA LUCIA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;SÁBADO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;SÁBADO;IMBABURA;IBARRA;MEP;NO;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
MAYO;SÁBADO;TUNGURAHUA;AMBATO;PNE;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;SÁBADO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;SÁBADO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;SÁBADO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;SÁBADO;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;PASTAZA;PASTAZA;PNE;NO;URBANA;1;3;4;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;DOMINGO;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;GUAYAS;COLIMES;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
MAYO;DOMINGO;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;DOMINGO;MANABÍ;MONTECRISTI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;2;2;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;LOS RÍOS;BABAHOYO;MBA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;TUNGURAHUA;BAÑOS DE AGUA SANTA;PNE;NO;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;DOMINGO;GUAYAS;ALFREDO BAQUERIZO MORENO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;AZUAY;CUENCA;MCU;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;NARANJITO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
MAYO;DOMINGO;CHIMBORAZO;GUANO;PNE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;LA CONCORDIA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;AZUAY;CUENCA;MCU;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;TUNGURAHUA;AMBATO;MAM;NO;RURAL;0;2;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;OTROS;EXCESO VELOCIDAD
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;DOMINGO;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;EL ORO;MACHALA;MMC;NO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;TUNGURAHUA;QUERO;PNE;NO;RURAL;1;4;5;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;EL ORO;MACHALA;MMC;NO;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;CHIMBORAZO;COLTA;PNE;NO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;OTRAS CAUSAS
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;AZUAY;GIRON;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
MAYO;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;GUAYAS;PLAYAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MAYO;DOMINGO;PICHINCHA;QUITO;PNE;NO;RURAL;0;4;4;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;COLIMES;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;4;4;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;4;4;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;PLAYAS;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;SANTA LUCIA;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;PLAYAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;GUAYAS;PLAYAS;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;TUNGURAHUA;SAN PEDRO DE PELILEO;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;LOJA;LOJA;MLO;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;PICHINCHA;QUITO;PNE;NO;URBANA;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;SANTA ELENA;SALINAS;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;GUAYAS;NARANJITO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;AZUAY;CUENCA;MCU;NO;URBANA;0;0;0;ROZAMIENTOS;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;EL ORO;MACHALA;MMC;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;ALFREDO BAQUERIZO MORENO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;LOJA;LOJA;MLO;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;DOMINGO;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;LOMAS DE SARGENTILLO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;1;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;DOMINGO;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;EL ORO;MACHALA;MMC;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;DOMINGO;EL ORO;SANTA ROSA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;DOMINGO;AZUAY;CUENCA;MCU;NO;URBANA;0;5;5;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;MANABÍ;PAJAN;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;LUNES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;LOS RÍOS;MONTALVO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
MAYO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;LUNES;TUNGURAHUA;AMBATO;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;PICHINCHA;QUITO;PNE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;GUAYAS;NOBOL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;LUNES;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;LUNES;LOS RÍOS;BABAHOYO;MBA;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;OTRAS CAUSAS
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;LUNES;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;AZUAY;GUALACEO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;LUNES;SANTA ELENA;SALINAS;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;LUNES;MANABÍ;PORTOVIEJO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
MAYO;LUNES;LOS RÍOS;BABAHOYO;MBA;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;PICHINCHA;RUMIÑAHUI;PNE;NO;URBANA;1;0;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;MANABÍ;JARAMIJO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
MAYO;LUNES;GUAYAS;PEDRO CARBO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;LUNES;IMBABURA;OTAVALO;MEP;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
MAYO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;EL ORO;MACHALA;MMC;NO;URBANA;0;0;0;ROZAMIENTOS;EXCESO VELOCIDAD
MAYO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;2;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
MAYO;LUNES;MANABÍ;SUCRE;PNE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
MAYO;LUNES;MANABÍ;CHONE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;CHOQUES;EXCESO VELOCIDAD
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
MAYO;LUNES;CHIMBORAZO;GUANO;PNE;NO;URBANA;0;1;1;ESTRELLAMIENTOS;MAL ESTADO DE LA VÍA
MAYO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;OTRAS CAUSAS
MAYO;LUNES;GUAYAS;GENERAL ANTONIO ELIZALDE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;LUNES;TUNGURAHUA;AMBATO;PNE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
MAYO;LUNES;IMBABURA;COTACACHI;MEP;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
MAYO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;OTRAS CAUSAS
MAYO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;OTROS;OTRAS CAUSAS
MAYO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
MAYO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
