PROVINCIA;CANTÓN;MES;DIA;HORA;CLASE;CAUSA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;11:00 A 11:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;12:00 A 12:59;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;LUNES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;13:00 A 13:59;OTROS;DAÑOS MECÁNICOS;URBANA;1;0;1
AZUAY;PAUTE;SEPTIEMBRE;LUNES;13:00 A 13:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
TUNGURAHUA;AMBATO;SEPTIEMBRE;LUNES;13:00 A 13:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;1;0;1
MANABÍ;TOSAGUA;SEPTIEMBRE;LUNES;14:00 A 14:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;14:00 A 14:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;14:00 A 14:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;14:00 A 14:59;OTROS;EMBRIAGUEZ O DROGA;URBANA;0;2;2
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;14:00 A 14:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;LUNES;15:00 A 15:59;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;15:00 A 15:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;0;1
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;15:00 A 15:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
TUNGURAHUA;AMBATO;SEPTIEMBRE;LUNES;16:00 A 16:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
AZUAY;CUENCA;SEPTIEMBRE;LUNES;16:00 A 16:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
SANTA ELENA;SANTA ELENA;SEPTIEMBRE;LUNES;16:00 A 16:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
GUAYAS;DURAN;SEPTIEMBRE;LUNES;17:00 A 17:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
BOLÍVAR;LAS NAVES;SEPTIEMBRE;LUNES;17:00 A 17:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
CHIMBORAZO;COLTA;SEPTIEMBRE;LUNES;17:00 A 17:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
TUNGURAHUA;AMBATO;SEPTIEMBRE;LUNES;17:00 A 17:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;18:00 A 18:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GENERAL ANTONIO ELIZALDE;SEPTIEMBRE;LUNES;18:00 A 18:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;18:00 A 18:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;19:00 A 19:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;2;2
AZUAY;CAMILO PONCE ENRIQUEZ;SEPTIEMBRE;LUNES;20:00 A 20:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
AZUAY;CUENCA;SEPTIEMBRE;LUNES;20:00 A 20:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;2;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;LUNES;20:00 A 20:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;LUNES;20:00 A 20:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
LOS RÍOS;BABAHOYO;SEPTIEMBRE;LUNES;22:00 A 22:59;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;1;1
COTOPAXI;LATACUNGA;SEPTIEMBRE;LUNES;23:00 A 23:59;CHOQUES;EXCESO VELOCIDAD;RURAL;1;1;2
CHIMBORAZO;GUANO;SEPTIEMBRE;LUNES;23:00 A 23:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
AZUAY;CUENCA;SEPTIEMBRE;LUNES;23:00 A 23:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;2;2
LOJA;LOJA;SEPTIEMBRE;MARTES;03:00 A 03:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;MARTES;03:00 A 03:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;2;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;06:00 A 06:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;07:00 A 07:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;07:00 A 07:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
TUNGURAHUA;AMBATO;SEPTIEMBRE;MARTES;07:00 A 07:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;CORONEL MARCELINO MARIDUEÑA;SEPTIEMBRE;MARTES;07:00 A 07:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;07:00 A 07:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
LOJA;LOJA;SEPTIEMBRE;MARTES;08:00 A 08:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
GUAYAS;DAULE;SEPTIEMBRE;MARTES;08:00 A 08:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;1;0;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;08:00 A 08:59;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
SANTA ELENA;SALINAS;SEPTIEMBRE;MARTES;08:00 A 08:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;09:00 A 09:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;10:00 A 10:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
MANABÍ;BOLIVAR (MANABI);SEPTIEMBRE;MARTES;10:00 A 10:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;NARANJAL;SEPTIEMBRE;MARTES;11:00 A 11:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;3;3
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;13:00 A 13:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;13:00 A 13:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;MILAGRO;SEPTIEMBRE;MARTES;13:00 A 13:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;13:00 A 13:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;13:00 A 13:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
TUNGURAHUA;AMBATO;SEPTIEMBRE;MARTES;13:00 A 13:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
MANABÍ;PORTOVIEJO;SEPTIEMBRE;MARTES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;15:00 A 15:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;0;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;16:00 A 16:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;16:00 A 16:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
MANABÍ;ROCAFUERTE;SEPTIEMBRE;MARTES;17:00 A 17:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;BALZAR;SEPTIEMBRE;MARTES;17:00 A 17:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;17:00 A 17:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;1;1
GUAYAS;SAMBORONDON;SEPTIEMBRE;MARTES;18:00 A 18:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
BOLÍVAR;CHILLANES;SEPTIEMBRE;MARTES;18:00 A 18:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;18:00 A 18:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;0;0
TUNGURAHUA;AMBATO;SEPTIEMBRE;MARTES;19:00 A 19:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;19:00 A 19:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;PEDRO CARBO;SEPTIEMBRE;MARTES;19:00 A 19:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;2;2
LOS RÍOS;BABA;SEPTIEMBRE;MARTES;19:00 A 19:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;RURAL;1;0;1
EL ORO;MACHALA;SEPTIEMBRE;MARTES;19:00 A 19:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;20:00 A 20:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MARTES;20:00 A 20:59;ATROPELLOS;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;DURAN;SEPTIEMBRE;MARTES;20:00 A 20:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
PICHINCHA;QUITO;SEPTIEMBRE;MARTES;23:00 A 23:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
CAÑAR;AZOGUES;SEPTIEMBRE;MARTES;23:00 A 23:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MIÉRCOLES;00:00 A 00:59;OTROS;OTRAS CAUSAS;RURAL;0;0;0
EL ORO;MACHALA;SEPTIEMBRE;MIÉRCOLES;01:00 A 01:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
MORONA SANTIAGO;SANTIAGO;SEPTIEMBRE;MIÉRCOLES;01:00 A 01:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;MIÉRCOLES;01:00 A 01:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;1;0;1
LOJA;LOJA;SEPTIEMBRE;MIÉRCOLES;02:00 A 02:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;RURAL;0;0;0
LOJA;LOJA;SEPTIEMBRE;MIÉRCOLES;03:00 A 03:59;ESTRELLAMIENTOS;OTRAS CAUSAS;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;04:00 A 04:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;1;0;1
LOS RÍOS;QUEVEDO;SEPTIEMBRE;MIÉRCOLES;04:00 A 04:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MIÉRCOLES;05:00 A 05:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
LOS RÍOS;BABAHOYO;SEPTIEMBRE;MIÉRCOLES;05:00 A 05:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
LOS RÍOS;BABAHOYO;SEPTIEMBRE;MIÉRCOLES;06:00 A 06:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;06:00 A 06:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;1;1
MANABÍ;SAN VICENTE;SEPTIEMBRE;MIÉRCOLES;07:00 A 07:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;MIÉRCOLES;07:00 A 07:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;MIÉRCOLES;08:00 A 08:59;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;3;3
GUAYAS;GUAYAQUIL;SEPTIEMBRE;MIÉRCOLES;08:00 A 08:59;ROZAMIENTOS;EXCESO VELOCIDAD;URBANA;0;1;1
BOLÍVAR;GUARANDA;SEPTIEMBRE;MIÉRCOLES;09:00 A 09:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;SAN JACINTO DE YAGUACHI;SEPTIEMBRE;MIÉRCOLES;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;10:00 A 10:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;ISIDRO AYORA;SEPTIEMBRE;MIÉRCOLES;11:00 A 11:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;4;4
GUAYAS;COLIMES;SEPTIEMBRE;MIÉRCOLES;11:00 A 11:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
BOLÍVAR;GUARANDA;SEPTIEMBRE;MIÉRCOLES;12:00 A 12:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
EL ORO;ZARUMA;SEPTIEMBRE;MIÉRCOLES;12:00 A 12:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;2;2
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GENERAL ANTONIO ELIZALDE;SEPTIEMBRE;MIÉRCOLES;13:00 A 13:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
GUAYAS;BALZAR;SEPTIEMBRE;MIÉRCOLES;13:00 A 13:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
TUNGURAHUA;AMBATO;SEPTIEMBRE;MIÉRCOLES;13:00 A 13:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;0;0;0
AZUAY;CUENCA;SEPTIEMBRE;MIÉRCOLES;14:00 A 14:59;OTROS;DAÑOS MECÁNICOS;URBANA;0;1;1
GUAYAS;DURAN;SEPTIEMBRE;MIÉRCOLES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
MANABÍ;PORTOVIEJO;SEPTIEMBRE;MIÉRCOLES;15:00 A 15:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
EL ORO;SANTA ROSA;SEPTIEMBRE;MIÉRCOLES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
TUNGURAHUA;TISALEO;SEPTIEMBRE;MIÉRCOLES;17:00 A 17:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;2;2
TUNGURAHUA;AMBATO;SEPTIEMBRE;MIÉRCOLES;17:00 A 17:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;18:00 A 18:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;0;0
SANTA ELENA;SANTA ELENA;SEPTIEMBRE;MIÉRCOLES;18:00 A 18:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;2;2
AZUAY;SANTA ISABEL;SEPTIEMBRE;MIÉRCOLES;19:00 A 19:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
AZUAY;CUENCA;SEPTIEMBRE;MIÉRCOLES;20:00 A 20:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;21:00 A 21:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;0;0
MANABÍ;PORTOVIEJO;SEPTIEMBRE;MIÉRCOLES;22:00 A 22:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;MIÉRCOLES;22:00 A 22:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;00:00 A 00:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;1;1;2
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;01:00 A 01:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
AZUAY;CUENCA;SEPTIEMBRE;JUEVES;01:00 A 01:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;01:00 A 01:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
MANABÍ;SANTA ANA;SEPTIEMBRE;JUEVES;02:00 A 02:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;02:00 A 02:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;03:00 A 03:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;04:00 A 04:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;05:00 A 05:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;2;2
MANABÍ;MANTA;SEPTIEMBRE;JUEVES;06:00 A 06:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;EL TRIUNFO;SEPTIEMBRE;JUEVES;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;06:00 A 06:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;0;0;0
COTOPAXI;LATACUNGA;SEPTIEMBRE;JUEVES;07:00 A 07:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
TUNGURAHUA;AMBATO;SEPTIEMBRE;JUEVES;09:00 A 09:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
CHIMBORAZO;ALAUSI;SEPTIEMBRE;JUEVES;09:00 A 09:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;3;4
MANABÍ;SUCRE;SEPTIEMBRE;JUEVES;10:00 A 10:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;10:00 A 10:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
TUNGURAHUA;AMBATO;SEPTIEMBRE;JUEVES;10:00 A 10:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
PICHINCHA;QUITO;SEPTIEMBRE;JUEVES;11:00 A 11:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;1;1
TUNGURAHUA;AMBATO;SEPTIEMBRE;JUEVES;11:00 A 11:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
EL ORO;MACHALA;SEPTIEMBRE;JUEVES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;12:00 A 12:59;CHOQUES;EXCESO VELOCIDAD;URBANA;1;1;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
LOS RÍOS;VENTANAS;SEPTIEMBRE;JUEVES;13:00 A 13:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;1;0;1
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;14:00 A 14:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
EL ORO;MACHALA;SEPTIEMBRE;JUEVES;14:00 A 14:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;1;2
GUAYAS;GUAYAQUIL;SEPTIEMBRE;JUEVES;15:00 A 15:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
AZUAY;CUENCA;SEPTIEMBRE;JUEVES;15:00 A 15:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;SEPTIEMBRE;JUEVES;15:00 A 15:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
LOS RÍOS;QUEVEDO;SEPTIEMBRE;JUEVES;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;3;3
TUNGURAHUA;AMBATO;SEPTIEMBRE;JUEVES;17:00 A 17:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;0;0
